table_no,pdf_page,price_type,commodity,sl_no,district_as_published,year,raw_value,price_rs_per_quintal,cell_status
21,69,Wholesale,Til,15,Kalahandi,2018-19,7500,7500,ok
21,69,Wholesale,Til,16,Kandhamal,2013-14,-,,dash
21,69,Wholesale,Til,16,Kandhamal,2014-15,5128,5128,ok
21,69,Wholesale,Til,16,Kandhamal,2015-16,5375,5375,ok
21,69,Wholesale,Til,16,Kandhamal,2016-17,5400,5400,ok
21,69,Wholesale,Til,16,Kandhamal,2017-18,-,,dash
21,69,Wholesale,Til,16,Kandhamal,2018-19,7700,7700,ok
21,69,Wholesale,Til,17,Kendrapara,2013-14,-,,dash
21,69,Wholesale,Til,17,Kendrapara,2014-15,-,,dash
21,69,Wholesale,Til,17,Kendrapara,2015-16,-,,dash
21,69,Wholesale,Til,17,Kendrapara,2016-17,-,,dash
21,69,Wholesale,Til,17,Kendrapara,2017-18,5200,5200,ok
21,69,Wholesale,Til,17,Kendrapara,2018-19,7400,7400,ok
21,69,Wholesale,Til,18,Keonjhar,2013-14,-,,dash
21,69,Wholesale,Til,18,Keonjhar,2014-15,-,,dash
21,69,Wholesale,Til,18,Keonjhar,2015-16,5375,5375,ok
21,69,Wholesale,Til,18,Keonjhar,2016-17,5380,5380,ok
21,69,Wholesale,Til,18,Keonjhar,2017-18,5420,5420,ok
21,69,Wholesale,Til,18,Keonjhar,2018-19,8000,8000,ok
21,69,Wholesale,Til,19,Khurda,2013-14,4150,4150,ok
21,69,Wholesale,Til,19,Khurda,2014-15,4867,4867,ok
21,69,Wholesale,Til,19,Khurda,2015-16,5375,5375,ok
21,69,Wholesale,Til,19,Khurda,2016-17,5400,5400,ok
21,69,Wholesale,Til,19,Khurda,2017-18,5550,5550,ok
21,69,Wholesale,Til,19,Khurda,2018-19,-,,dash
21,69,Wholesale,Til,20,Koraput,2013-14,4200,4200,ok
21,69,Wholesale,Til,20,Koraput,2014-15,4800,4800,ok
21,69,Wholesale,Til,20,Koraput,2015-16,5447,5447,ok
21,69,Wholesale,Til,20,Koraput,2016-17,5300,5300,ok
21,69,Wholesale,Til,20,Koraput,2017-18,5420,5420,ok
21,69,Wholesale,Til,20,Koraput,2018-19,6900,6900,ok
21,69,Wholesale,Til,21,Malkangiri,2013-14,4067,4067,ok
21,69,Wholesale,Til,21,Malkangiri,2014-15,4700,4700,ok
21,69,Wholesale,Til,21,Malkangiri,2015-16,4838,4838,ok
21,69,Wholesale,Til,21,Malkangiri,2016-17,5000,5000,ok
21,69,Wholesale,Til,21,Malkangiri,2017-18,5383,5383,ok
21,69,Wholesale,Til,21,Malkangiri,2018-19,6800,6800,ok
21,69,Wholesale,Til,22,Mayurbhanj,2013-14,4400,4400,ok
21,69,Wholesale,Til,22,Mayurbhanj,2014-15,4792,4792,ok
21,69,Wholesale,Til,22,Mayurbhanj,2015-16,5074,5074,ok
21,69,Wholesale,Til,22,Mayurbhanj,2016-17,5013,5013,ok
21,69,Wholesale,Til,22,Mayurbhanj,2017-18,4828,4828,ok
21,69,Wholesale,Til,22,Mayurbhanj,2018-19,8823,8823,ok
21,69,Wholesale,Til,23,Nabarangapur,2013-14,-,,dash
21,69,Wholesale,Til,23,Nabarangapur,2014-15,-,,dash
21,69,Wholesale,Til,23,Nabarangapur,2015-16,-,,dash
21,69,Wholesale,Til,23,Nabarangapur,2016-17,-,,dash
21,69,Wholesale,Til,23,Nabarangapur,2017-18,8500,8500,ok
21,69,Wholesale,Til,23,Nabarangapur,2018-19,9100,9100,ok
21,69,Wholesale,Til,24,Nayagarh,2013-14,4157,4157,ok
21,69,Wholesale,Til,24,Nayagarh,2014-15,4875,4875,ok
21,69,Wholesale,Til,24,Nayagarh,2015-16,5160,5160,ok
21,69,Wholesale,Til,24,Nayagarh,2016-17,5233,5233,ok
21,69,Wholesale,Til,24,Nayagarh,2017-18,5322,5322,ok
21,69,Wholesale,Til,24,Nayagarh,2018-19,8800,8800,ok
21,69,Wholesale,Til,25,Nuapara,2013-14,4500,4500,ok
21,69,Wholesale,Til,25,Nuapara,2014-15,5000,5000,ok
21,69,Wholesale,Til,25,Nuapara,2015-16,5483,5483,ok
21,69,Wholesale,Til,25,Nuapara,2016-17,5500,5500,ok
21,69,Wholesale,Til,25,Nuapara,2017-18,5856,5856,ok
21,69,Wholesale,Til,25,Nuapara,2018-19,8000,8000,ok
21,69,Wholesale,Til,26,Puri,2013-14,4200,4200,ok
21,69,Wholesale,Til,26,Puri,2014-15,4867,4867,ok
21,69,Wholesale,Til,26,Puri,2015-16,5160,5160,ok
21,69,Wholesale,Til,26,Puri,2016-17,5200,5200,ok
21,69,Wholesale,Til,26,Puri,2017-18,5260,5260,ok
21,69,Wholesale,Til,26,Puri,2018-19,8200,8200,ok
21,69,Wholesale,Til,27,Rayagada,2013-14,4220,4220,ok
21,69,Wholesale,Til,27,Rayagada,2014-15,4700,4700,ok
21,69,Wholesale,Til,27,Rayagada,2015-16,5053,5053,ok
21,69,Wholesale,Til,27,Rayagada,2016-17,5156,5156,ok
21,69,Wholesale,Til,27,Rayagada,2017-18,5550,5550,ok
21,69,Wholesale,Til,27,Rayagada,2018-19,8417,8417,ok
21,69,Wholesale,Til,28,Sambalpur,2013-14,4111,4111,ok
21,69,Wholesale,Til,28,Sambalpur,2014-15,4850,4850,ok
21,69,Wholesale,Til,28,Sambalpur,2015-16,5088,5088,ok
21,69,Wholesale,Til,28,Sambalpur,2016-17,5350,5350,ok
21,69,Wholesale,Til,28,Sambalpur,2017-18,5741,5741,ok
21,69,Wholesale,Til,28,Sambalpur,2018-19,7500,7500,ok
21,69,Wholesale,Til,29,Sonepur,2013-14,4600,4600,ok
21,69,Wholesale,Til,29,Sonepur,2014-15,5150,5150,ok
21,69,Wholesale,Til,29,Sonepur,2015-16,5483,5483,ok
21,69,Wholesale,Til,29,Sonepur,2016-17,5550,5550,ok
21,69,Wholesale,Til,29,Sonepur,2017-18,5620,5620,ok
21,69,Wholesale,Til,29,Sonepur,2018-19,6800,6800,ok
21,69,Wholesale,Til,30,Sundargarh,2013-14,3886,3886,ok
21,69,Wholesale,Til,30,Sundargarh,2014-15,4750,4750,ok
21,69,Wholesale,Til,30,Sundargarh,2015-16,5285,5285,ok
21,69,Wholesale,Til,30,Sundargarh,2016-17,5550,5550,ok
21,69,Wholesale,Til,30,Sundargarh,2017-18,5900,5900,ok
21,69,Wholesale,Til,30,Sundargarh,2018-19,7400,7400,ok
22,70,Wholesale,Groundnut,1,Angul,2013-14,3579,3579,ok
22,70,Wholesale,Groundnut,1,Angul,2014-15,3800,3800,ok
22,70,Wholesale,Groundnut,1,Angul,2015-16,4242,4242,ok
22,70,Wholesale,Groundnut,1,Angul,2016-17,4463,4463,ok
22,70,Wholesale,Groundnut,1,Angul,2017-18,4797,4797,ok
22,70,Wholesale,Groundnut,1,Angul,2018-19,4744,4744,ok
22,70,Wholesale,Groundnut,2,Balasore,2013-14,3575,3575,ok
22,70,Wholesale,Groundnut,2,Balasore,2014-15,4086,4086,ok
22,70,Wholesale,Groundnut,2,Balasore,2015-16,4279,4279,ok
22,70,Wholesale,Groundnut,2,Balasore,2016-17,4500,4500,ok
22,70,Wholesale,Groundnut,2,Balasore,2017-18,4271,4271,ok
22,70,Wholesale,Groundnut,2,Balasore,2018-19,4500,4500,ok
22,70,Wholesale,Groundnut,3,Bargarh,2013-14,2845,2845,ok
22,70,Wholesale,Groundnut,3,Bargarh,2014-15,3363,3363,ok
22,70,Wholesale,Groundnut,3,Bargarh,2015-16,3503,3503,ok
22,70,Wholesale,Groundnut,3,Bargarh,2016-17,3875,3875,ok
22,70,Wholesale,Groundnut,3,Bargarh,2017-18,4113,4113,ok
22,70,Wholesale,Groundnut,3,Bargarh,2018-19,4498,4498,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2013-14,3567,3567,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2014-15,4100,4100,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2015-16,4319,4319,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2016-17,4500,4500,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2017-18,4650,4650,ok
22,70,Wholesale,Groundnut,4,Bhadrak,2018-19,4500,4500,ok
22,70,Wholesale,Groundnut,5,Bolangir,2013-14,2716,2716,ok
22,70,Wholesale,Groundnut,5,Bolangir,2014-15,3200,3200,ok
22,70,Wholesale,Groundnut,5,Bolangir,2015-16,3371,3371,ok
22,70,Wholesale,Groundnut,5,Bolangir,2016-17,3350,3350,ok
22,70,Wholesale,Groundnut,5,Bolangir,2017-18,3023,3023,ok
22,70,Wholesale,Groundnut,5,Bolangir,2018-19,4200,4200,ok
22,70,Wholesale,Groundnut,6,Boudh,2013-14,3940,3940,ok
22,70,Wholesale,Groundnut,6,Boudh,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,6,Boudh,2015-16,4214,4214,ok
22,70,Wholesale,Groundnut,6,Boudh,2016-17,4280,4280,ok
22,70,Wholesale,Groundnut,6,Boudh,2017-18,4375,4375,ok
22,70,Wholesale,Groundnut,6,Boudh,2018-19,4306,4306,ok
22,70,Wholesale,Groundnut,7,Cuttack,2013-14,3956,3956,ok
22,70,Wholesale,Groundnut,7,Cuttack,2014-15,4075,4075,ok
22,70,Wholesale,Groundnut,7,Cuttack,2015-16,4108,4108,ok
22,70,Wholesale,Groundnut,7,Cuttack,2016-17,4250,4250,ok
22,70,Wholesale,Groundnut,7,Cuttack,2017-18,4550,4550,ok
22,70,Wholesale,Groundnut,7,Cuttack,2018-19,4456,4456,ok
22,70,Wholesale,Groundnut,8,Deogarh,2013-14,-,,dash
22,70,Wholesale,Groundnut,8,Deogarh,2014-15,-,,dash
22,70,Wholesale,Groundnut,8,Deogarh,2015-16,-,,dash
22,70,Wholesale,Groundnut,8,Deogarh,2016-17,-,,dash
22,70,Wholesale,Groundnut,8,Deogarh,2017-18,-,,dash
22,70,Wholesale,Groundnut,8,Deogarh,2018-19,-,,dash
22,70,Wholesale,Groundnut,9,Dhenkanal,2013-14,3799,3799,ok
22,70,Wholesale,Groundnut,9,Dhenkanal,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,9,Dhenkanal,2015-16,4233,4233,ok
22,70,Wholesale,Groundnut,9,Dhenkanal,2016-17,4100,4100,ok
22,70,Wholesale,Groundnut,9,Dhenkanal,2017-18,3712,3712,ok
22,70,Wholesale,Groundnut,9,Dhenkanal,2018-19,3844,3844,ok
22,70,Wholesale,Groundnut,10,Gajpati,2013-14,3000,3000,ok
22,70,Wholesale,Groundnut,10,Gajpati,2014-15,3700,3700,ok
22,70,Wholesale,Groundnut,10,Gajpati,2015-16,3582,3582,ok
22,70,Wholesale,Groundnut,10,Gajpati,2016-17,3800,3800,ok
22,70,Wholesale,Groundnut,10,Gajpati,2017-18,4025,4025,ok
22,70,Wholesale,Groundnut,10,Gajpati,2018-19,4133,4133,ok
22,70,Wholesale,Groundnut,11,Ganjam,2013-14,3062,3062,ok
22,70,Wholesale,Groundnut,11,Ganjam,2014-15,3650,3650,ok
22,70,Wholesale,Groundnut,11,Ganjam,2015-16,3476,3476,ok
22,70,Wholesale,Groundnut,11,Ganjam,2016-17,3700,3700,ok
22,70,Wholesale,Groundnut,11,Ganjam,2017-18,3818,3818,ok
22,70,Wholesale,Groundnut,11,Ganjam,2018-19,4092,4092,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2013-14,3800,3800,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2015-16,3898,3898,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2016-17,4300,4300,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2017-18,4462,4462,ok
22,70,Wholesale,Groundnut,12,Jagatsinghpur,2018-19,5529,5529,ok
22,70,Wholesale,Groundnut,13,Jajpur,2013-14,3700,3700,ok
22,70,Wholesale,Groundnut,13,Jajpur,2014-15,4075,4075,ok
22,70,Wholesale,Groundnut,13,Jajpur,2015-16,3792,3792,ok
22,70,Wholesale,Groundnut,13,Jajpur,2016-17,4083,4083,ok
22,70,Wholesale,Groundnut,13,Jajpur,2017-18,3739,3739,ok
22,70,Wholesale,Groundnut,13,Jajpur,2018-19,3925,3925,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2013-14,3500,3500,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2014-15,3950,3950,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2015-16,3687,3687,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2016-17,4000,4000,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2017-18,4150,4150,ok
22,70,Wholesale,Groundnut,14,Jharsuguda,2018-19,4350,4350,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2013-14,3311,3311,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2014-15,3754,3754,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2015-16,3792,3792,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2016-17,4300,4300,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2017-18,4662,4662,ok
22,70,Wholesale,Groundnut,15,Kalahandi,2018-19,3982,3982,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2013-14,3830,3830,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2015-16,4214,4214,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2016-17,4500,4500,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2017-18,4724,4724,ok
22,70,Wholesale,Groundnut,16,Kandhamal,2018-19,4724,4724,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2013-14,3622,3622,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2014-15,4050,4050,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2015-16,4056,4056,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2016-17,4133,4133,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2017-18,4000,4000,ok
22,70,Wholesale,Groundnut,17,Kendrapara,2018-19,4587,4587,ok
22,70,Wholesale,Groundnut,18,Keonjhar,2013-14,-,,dash
22,70,Wholesale,Groundnut,18,Keonjhar,2014-15,-,,dash
22,70,Wholesale,Groundnut,18,Keonjhar,2015-16,-,,dash
22,70,Wholesale,Groundnut,18,Keonjhar,2016-17,-,,dash
22,70,Wholesale,Groundnut,18,Keonjhar,2017-18,-,,dash
22,70,Wholesale,Groundnut,18,Keonjhar,2018-19,-,,dash
22,70,Wholesale,Groundnut,19,Khurda,2013-14,3800,3800,ok
22,70,Wholesale,Groundnut,19,Khurda,2014-15,4250,4250,ok
22,70,Wholesale,Groundnut,19,Khurda,2015-16,3977,3977,ok
22,70,Wholesale,Groundnut,19,Khurda,2016-17,4300,4300,ok
22,70,Wholesale,Groundnut,19,Khurda,2017-18,4702,4702,ok
22,70,Wholesale,Groundnut,19,Khurda,2018-19,4800,4800,ok
22,70,Wholesale,Groundnut,20,Koraput,2013-14,3475,3475,ok
22,70,Wholesale,Groundnut,20,Koraput,2014-15,4015,4015,ok
22,70,Wholesale,Groundnut,20,Koraput,2015-16,3792,3792,ok
22,70,Wholesale,Groundnut,20,Koraput,2016-17,3867,3867,ok
22,70,Wholesale,Groundnut,20,Koraput,2017-18,3839,3839,ok
22,70,Wholesale,Groundnut,20,Koraput,2018-19,4400,4400,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2013-14,3500,3500,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2014-15,4055,4055,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2015-16,4214,4214,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2016-17,4217,4217,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2017-18,4433,4433,ok
22,70,Wholesale,Groundnut,21,Malkangiri,2018-19,4300,4300,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2013-14,3789,3789,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2014-15,4238,4238,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2015-16,3928,3928,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2016-17,4283,4283,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2017-18,4654,4654,ok
22,70,Wholesale,Groundnut,22,Mayurbhanj,2018-19,4482,4482,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2013-14,3800,3800,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2015-16,4214,4214,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2016-17,4200,4200,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2017-18,4111,4111,ok
22,70,Wholesale,Groundnut,23,Nabarangapur,2018-19,4422,4422,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2013-14,3739,3739,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2014-15,4239,4239,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2015-16,4069,4069,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2016-17,4333,4333,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2017-18,4589,4589,ok
22,70,Wholesale,Groundnut,24,Nayagarh,2018-19,4900,4900,ok
22,70,Wholesale,Groundnut,25,Nuapara,2013-14,3819,3819,ok
22,70,Wholesale,Groundnut,25,Nuapara,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,25,Nuapara,2015-16,4266,4266,ok
22,70,Wholesale,Groundnut,25,Nuapara,2016-17,4350,4350,ok
22,70,Wholesale,Groundnut,25,Nuapara,2017-18,4467,4467,ok
22,70,Wholesale,Groundnut,25,Nuapara,2018-19,5267,5267,ok
22,70,Wholesale,Groundnut,26,Puri,2013-14,3850,3850,ok
22,70,Wholesale,Groundnut,26,Puri,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,26,Puri,2015-16,4003,4003,ok
22,70,Wholesale,Groundnut,26,Puri,2016-17,4200,4200,ok
22,70,Wholesale,Groundnut,26,Puri,2017-18,4350,4350,ok
22,70,Wholesale,Groundnut,26,Puri,2018-19,4400,4400,ok
22,70,Wholesale,Groundnut,27,Rayagada,2013-14,3712,3712,ok
22,70,Wholesale,Groundnut,27,Rayagada,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,27,Rayagada,2015-16,4448,4448,ok
22,70,Wholesale,Groundnut,27,Rayagada,2016-17,4471,4471,ok
22,70,Wholesale,Groundnut,27,Rayagada,2017-18,4876,4876,ok
22,70,Wholesale,Groundnut,27,Rayagada,2018-19,5061,5061,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2013-14,3400,3400,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2014-15,4000,4000,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2015-16,4424,4424,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2016-17,4383,4383,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2017-18,3931,3931,ok
22,70,Wholesale,Groundnut,28,Sambalpur,2018-19,4034,4034,ok
22,70,Wholesale,Groundnut,29,Sonepur,2013-14,3633,3633,ok
22,70,Wholesale,Groundnut,29,Sonepur,2014-15,4206,4206,ok
22,70,Wholesale,Groundnut,29,Sonepur,2015-16,4398,4398,ok
22,70,Wholesale,Groundnut,29,Sonepur,2016-17,4500,4500,ok
22,70,Wholesale,Groundnut,29,Sonepur,2017-18,4773,4773,ok
22,70,Wholesale,Groundnut,29,Sonepur,2018-19,4383,4383,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2013-14,3675,3675,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2014-15,4067,4067,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2015-16,4424,4424,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2016-17,4500,4500,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2017-18,4588,4588,ok
22,70,Wholesale,Groundnut,30,Sundargarh,2018-19,5000,5000,ok
23,71,Wholesale,Mustard,1,Angul,2013-14,3945,3945,ok
23,71,Wholesale,Mustard,1,Angul,2014-15,4156,4156,ok
23,71,Wholesale,Mustard,1,Angul,2015-16,4444,4444,ok
23,71,Wholesale,Mustard,1,Angul,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,1,Angul,2017-18,4922,4922,ok
23,71,Wholesale,Mustard,1,Angul,2018-19,5601,5601,ok
23,71,Wholesale,Mustard,2,Balasore,2013-14,3750,3750,ok
23,71,Wholesale,Mustard,2,Balasore,2014-15,3829,3829,ok
23,71,Wholesale,Mustard,2,Balasore,2015-16,4314,4314,ok
23,71,Wholesale,Mustard,2,Balasore,2016-17,4567,4567,ok
23,71,Wholesale,Mustard,2,Balasore,2017-18,4660,4660,ok
23,71,Wholesale,Mustard,2,Balasore,2018-19,5258,5258,ok
23,71,Wholesale,Mustard,3,Bargarh,2013-14,3975,3975,ok
23,71,Wholesale,Mustard,3,Bargarh,2014-15,4013,4013,ok
23,71,Wholesale,Mustard,3,Bargarh,2015-16,4419,4419,ok
23,71,Wholesale,Mustard,3,Bargarh,2016-17,4500,4500,ok
23,71,Wholesale,Mustard,3,Bargarh,2017-18,4863,4863,ok
23,71,Wholesale,Mustard,3,Bargarh,2018-19,4818,4818,ok
23,71,Wholesale,Mustard,4,Bhadrak,2013-14,3800,3800,ok
23,71,Wholesale,Mustard,4,Bhadrak,2014-15,3875,3875,ok
23,71,Wholesale,Mustard,4,Bhadrak,2015-16,4352,4352,ok
23,71,Wholesale,Mustard,4,Bhadrak,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,4,Bhadrak,2017-18,4200,4200,ok
23,71,Wholesale,Mustard,4,Bhadrak,2018-19,5073,5073,ok
23,71,Wholesale,Mustard,5,Bolangir,2013-14,4450,4450,ok
23,71,Wholesale,Mustard,5,Bolangir,2014-15,4450,4450,ok
23,71,Wholesale,Mustard,5,Bolangir,2015-16,4385,4385,ok
23,71,Wholesale,Mustard,5,Bolangir,2016-17,4430,4430,ok
23,71,Wholesale,Mustard,5,Bolangir,2017-18,4872,4872,ok
23,71,Wholesale,Mustard,5,Bolangir,2018-19,4872,4872,ok
23,71,Wholesale,Mustard,6,Boudh,2013-14,4086,4086,ok
23,71,Wholesale,Mustard,6,Boudh,2014-15,4267,4267,ok
23,71,Wholesale,Mustard,6,Boudh,2015-16,4352,4352,ok
23,71,Wholesale,Mustard,6,Boudh,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,6,Boudh,2017-18,4778,4778,ok
23,71,Wholesale,Mustard,6,Boudh,2018-19,6134,6134,ok
23,71,Wholesale,Mustard,7,Cuttack,2013-14,4569,4569,ok
23,71,Wholesale,Mustard,7,Cuttack,2014-15,4600,4600,ok
23,71,Wholesale,Mustard,7,Cuttack,2015-16,4428,4428,ok
23,71,Wholesale,Mustard,7,Cuttack,2016-17,4475,4475,ok
23,71,Wholesale,Mustard,7,Cuttack,2017-18,4650,4650,ok
23,71,Wholesale,Mustard,7,Cuttack,2018-19,5683,5683,ok
23,71,Wholesale,Mustard,8,Deogarh,2013-14,4450,4450,ok
23,71,Wholesale,Mustard,8,Deogarh,2014-15,4500,4500,ok
23,71,Wholesale,Mustard,8,Deogarh,2015-16,4352,4352,ok
23,71,Wholesale,Mustard,8,Deogarh,2016-17,4400,4400,ok
23,71,Wholesale,Mustard,8,Deogarh,2017-18,4833,4833,ok
23,71,Wholesale,Mustard,8,Deogarh,2018-19,4888,4888,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2013-14,4250,4250,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2014-15,4300,4300,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2015-16,4250,4250,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2016-17,4500,4500,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2017-18,4774,4774,ok
23,71,Wholesale,Mustard,9,Dhenkanal,2018-19,6325,6325,ok
23,71,Wholesale,Mustard,10,Gajpati,2013-14,4600,4600,ok
23,71,Wholesale,Mustard,10,Gajpati,2014-15,4600,4600,ok
23,71,Wholesale,Mustard,10,Gajpati,2015-16,4419,4419,ok
23,71,Wholesale,Mustard,10,Gajpati,2016-17,4500,4500,ok
23,71,Wholesale,Mustard,10,Gajpati,2017-18,4894,4894,ok
23,71,Wholesale,Mustard,10,Gajpati,2018-19,4657,4657,ok
23,71,Wholesale,Mustard,11,Ganjam,2013-14,-,,dash
23,71,Wholesale,Mustard,11,Ganjam,2014-15,-,,dash
23,71,Wholesale,Mustard,11,Ganjam,2015-16,-,,dash
23,71,Wholesale,Mustard,11,Ganjam,2016-17,-,,dash
23,71,Wholesale,Mustard,11,Ganjam,2017-18,6253,6253,ok
23,71,Wholesale,Mustard,11,Ganjam,2018-19,5767,5767,ok
23,71,Wholesale,Mustard,12,Jagatsinghpur,2013-14,-,,dash
23,71,Wholesale,Mustard,12,Jagatsinghpur,2014-15,-,,dash
23,71,Wholesale,Mustard,12,Jagatsinghpur,2015-16,-,,dash
23,71,Wholesale,Mustard,12,Jagatsinghpur,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,12,Jagatsinghpur,2017-18,-,,dash
23,71,Wholesale,Mustard,12,Jagatsinghpur,2018-19,5500,5500,ok
23,71,Wholesale,Mustard,13,Jajpur,2013-14,-,,dash
23,71,Wholesale,Mustard,13,Jajpur,2014-15,-,,dash
23,71,Wholesale,Mustard,13,Jajpur,2015-16,-,,dash
23,71,Wholesale,Mustard,13,Jajpur,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,13,Jajpur,2017-18,4883,4883,ok
23,71,Wholesale,Mustard,13,Jajpur,2018-19,4507,4507,ok
23,71,Wholesale,Mustard,14,Jharsuguda,2013-14,-,,dash
23,71,Wholesale,Mustard,14,Jharsuguda,2014-15,4100,4100,ok
23,71,Wholesale,Mustard,14,Jharsuguda,2015-16,4402,4402,ok
23,71,Wholesale,Mustard,14,Jharsuguda,2016-17,4450,4450,ok
23,71,Wholesale,Mustard,14,Jharsuguda,2017-18,4617,4617,ok
23,71,Wholesale,Mustard,14,Jharsuguda,2018-19,6321,6321,ok
23,71,Wholesale,Mustard,15,Kalahandi,2013-14,4433,4433,ok
23,71,Wholesale,Mustard,15,Kalahandi,2014-15,4563,4563,ok
23,71,Wholesale,Mustard,15,Kalahandi,2015-16,4352,4352,ok
23,71,Wholesale,Mustard,15,Kalahandi,2016-17,4133,4133,ok
23,71,Wholesale,Mustard,15,Kalahandi,2017-18,4200,4200,ok
23,71,Wholesale,Mustard,15,Kalahandi,2018-19,-,,dash
23,71,Wholesale,Mustard,16,Kandhamal,2013-14,4015,4015,ok
23,71,Wholesale,Mustard,16,Kandhamal,2014-15,4075,4075,ok
23,71,Wholesale,Mustard,16,Kandhamal,2015-16,4347,4347,ok
23,71,Wholesale,Mustard,16,Kandhamal,2016-17,4400,4400,ok
23,71,Wholesale,Mustard,16,Kandhamal,2017-18,4725,4725,ok
23,71,Wholesale,Mustard,16,Kandhamal,2018-19,4725,4725,ok
23,71,Wholesale,Mustard,17,Kendrapara,2013-14,4312,4312,ok
23,71,Wholesale,Mustard,17,Kendrapara,2014-15,4400,4400,ok
23,71,Wholesale,Mustard,17,Kendrapara,2015-16,4428,4428,ok
23,71,Wholesale,Mustard,17,Kendrapara,2016-17,4550,4550,ok
23,71,Wholesale,Mustard,17,Kendrapara,2017-18,4400,4400,ok
23,71,Wholesale,Mustard,17,Kendrapara,2018-19,4889,4889,ok
23,71,Wholesale,Mustard,18,Keonjhar,2013-14,-,,dash
23,71,Wholesale,Mustard,18,Keonjhar,2014-15,3900,3900,ok
