reference_year,source_report,pdf_page,table_no,crop_table,product,sl_no,district_as_published,is_state_total,season,measure,unit,raw_value,value,cell_status
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,17,Kendrapada,0,Total,production,qtl,128201,128201,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Winter,area,ha,174,174,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Winter,yield_rate,qtl/ha,576.00,576.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Winter,production,qtl,100224,100224,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Total,area,ha,174,174,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Total,yield_rate,qtl/ha,576.00,576.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,18,Keonjhar,0,Total,production,qtl,100224,100224,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Winter,area,ha,91,91,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Winter,yield_rate,qtl/ha,598.00,598.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Winter,production,qtl,54418,54418,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Total,area,ha,91,91,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Total,yield_rate,qtl/ha,598.00,598.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,19,Khurda,0,Total,production,qtl,54418,54418,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Winter,area,ha,369,369,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Winter,yield_rate,qtl/ha,453.85,453.85,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Winter,production,qtl,167471,167471,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Total,area,ha,369,369,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Total,yield_rate,qtl/ha,453.85,453.85,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,20,Koraput,0,Total,production,qtl,167471,167471,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Total,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Total,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,21,Malkangiri,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Total,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Total,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,22,Mayurbhanja,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Winter,area,ha,21,21,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Winter,yield_rate,qtl/ha,412.80,412.80,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Winter,production,qtl,8669,8669,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Total,area,ha,21,21,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Total,yield_rate,qtl/ha,412.80,412.80,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,23,Nuapada,0,Total,production,qtl,8669,8669,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Winter,area,ha,214,214,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Winter,yield_rate,qtl/ha,714.32,714.32,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Winter,production,qtl,152864,152864,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Total,area,ha,214,214,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Total,yield_rate,qtl/ha,714.32,714.32,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,24,Nayagada,0,Total,production,qtl,152864,152864,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Winter,area,ha,6996,6996,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Winter,yield_rate,qtl/ha,487.64,487.64,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Winter,production,qtl,3411529,3411529,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Total,area,ha,6996,6996,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Total,yield_rate,qtl/ha,487.64,487.64,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,25,Nawarangpur,0,Total,production,qtl,3411529,3411529,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Winter,area,ha,27,27,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Winter,yield_rate,qtl/ha,464.00,464.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Winter,production,qtl,12528,12528,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Total,area,ha,27,27,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Total,yield_rate,qtl/ha,464.00,464.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,26,Puri,0,Total,production,qtl,12528,12528,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Total,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Total,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,27,Raygada,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Winter,area,ha,S,,below_half_unit
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Winter,yield_rate,qtl/ha,812.00,812.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Total,area,ha,S,,below_half_unit
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Total,yield_rate,qtl/ha,812.00,812.00,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,28,Sambalpur,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Summer,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Summer,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Summer,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Total,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Total,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,29,Subarnapur,0,Total,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,30,Sundargarh,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,30,Sundargarh,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,30,Sundargarh,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,30,Sundargarh,0,Winter,area,ha,29,29,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,87,5.14,Sugarcane,sugarcane,30,Sundargarh,0,Winter,yield_rate,qtl/ha,1166.67,1166.67,ok
