Year,District,Block,Code,Block_Urban,Land Use Category,Area in Ha
2023-24,Sambalpur,Rairakhol,290,Block,Net_Area_Sown_Total,11453
2023-24,Sambalpur,Rairakhol,290,Block,Total_Area_under_Survey,59455
2023-24,Sambalpur,Naktideula,291,Block,Forest,25863
2023-24,Sambalpur,Naktideula,291,Block,Land_put_to_Non_Agricultural_use,3330
2023-24,Sambalpur,Naktideula,291,Block,Barren_&_Non_Cultivable_land,1879
2023-24,Sambalpur,Naktideula,291,Block,Permanent_Pastures_&_other_grazing_land,2103
2023-24,Sambalpur,Naktideula,291,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,854
2023-24,Sambalpur,Naktideula,291,Block,Cultivable_Waste,3178
2023-24,Sambalpur,Naktideula,291,Block,Old_Fallows,3265
2023-24,Sambalpur,Naktideula,291,Block,Current_Fallows,3219
2023-24,Sambalpur,Naktideula,291,Block,Net_Area_Sown_Irrigated,450
2023-24,Sambalpur,Naktideula,291,Block,Net_Area_Sown_Unirrigated,9996
2023-24,Sambalpur,Naktideula,291,Block,Net_Area_Sown_Total,10446
2023-24,Sambalpur,Naktideula,291,Block,Total_Area_under_Survey,54137
2023-24,Sambalpur,Jamankira,295,Block,Forest,16140
2023-24,Sambalpur,Jamankira,295,Block,Land_put_to_Non_Agricultural_use,3534
2023-24,Sambalpur,Jamankira,295,Block,Barren_&_Non_Cultivable_land,1639
2023-24,Sambalpur,Jamankira,295,Block,Permanent_Pastures_&_other_grazing_land,4493
2023-24,Sambalpur,Jamankira,295,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,663
2023-24,Sambalpur,Jamankira,295,Block,Cultivable_Waste,2838
2023-24,Sambalpur,Jamankira,295,Block,Old_Fallows,4089
2023-24,Sambalpur,Jamankira,295,Block,Current_Fallows,4412
2023-24,Sambalpur,Jamankira,295,Block,Net_Area_Sown_Irrigated,596
2023-24,Sambalpur,Jamankira,295,Block,Net_Area_Sown_Unirrigated,18502
2023-24,Sambalpur,Jamankira,295,Block,Net_Area_Sown_Total,19098
2023-24,Sambalpur,Jamankira,295,Block,Total_Area_under_Survey,56906
2023-24,Sambalpur,Kuchinda,296,Block,Forest,14985
2023-24,Sambalpur,Kuchinda,296,Block,Land_put_to_Non_Agricultural_use,771
2023-24,Sambalpur,Kuchinda,296,Block,Barren_&_Non_Cultivable_land,1075
2023-24,Sambalpur,Kuchinda,296,Block,Permanent_Pastures_&_other_grazing_land,1294
2023-24,Sambalpur,Kuchinda,296,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,122
2023-24,Sambalpur,Kuchinda,296,Block,Cultivable_Waste,1420
2023-24,Sambalpur,Kuchinda,296,Block,Old_Fallows,1716
2023-24,Sambalpur,Kuchinda,296,Block,Current_Fallows,2405
2023-24,Sambalpur,Kuchinda,296,Block,Net_Area_Sown_Irrigated,681
2023-24,Sambalpur,Kuchinda,296,Block,Net_Area_Sown_Unirrigated,16140
2023-24,Sambalpur,Kuchinda,296,Block,Net_Area_Sown_Total,16821
2023-24,Sambalpur,Kuchinda,296,Block,Total_Area_under_Survey,40609
2023-24,Sambalpur,Gobindapur,297,Block,Forest,17616
2023-24,Sambalpur,Gobindapur,297,Block,Land_put_to_Non_Agricultural_use,3373
2023-24,Sambalpur,Gobindapur,297,Block,Barren_&_Non_Cultivable_land,517
2023-24,Sambalpur,Gobindapur,297,Block,Permanent_Pastures_&_other_grazing_land,2456
2023-24,Sambalpur,Gobindapur,297,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,290
2023-24,Sambalpur,Gobindapur,297,Block,Cultivable_Waste,2590
2023-24,Sambalpur,Gobindapur,297,Block,Old_Fallows,3720
2023-24,Sambalpur,Gobindapur,297,Block,Current_Fallows,12241
2023-24,Sambalpur,Gobindapur,297,Block,Net_Area_Sown_Irrigated,20
2023-24,Sambalpur,Gobindapur,297,Block,Net_Area_Sown_Unirrigated,8533
2023-24,Sambalpur,Gobindapur,297,Block,Net_Area_Sown_Total,8553
2023-24,Sambalpur,Gobindapur,297,Block,Total_Area_under_Survey,51356
2023-24,Sambalpur,URBAN,,Urban,Forest,12435
2023-24,Sambalpur,URBAN,,Urban,Land_put_to_Non_Agricultural_use,3045
2023-24,Sambalpur,URBAN,,Urban,Barren_&_Non_Cultivable_land,1001
2023-24,Sambalpur,URBAN,,Urban,Permanent_Pastures_&_other_grazing_land,2211
2023-24,Sambalpur,URBAN,,Urban,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,310
2023-24,Sambalpur,URBAN,,Urban,Cultivable_Waste,2397
2023-24,Sambalpur,URBAN,,Urban,Old_Fallows,2937
2023-24,Sambalpur,URBAN,,Urban,Current_Fallows,4474
2023-24,Sambalpur,URBAN,,Urban,Net_Area_Sown_Irrigated,411
2023-24,Sambalpur,URBAN,,Urban,Net_Area_Sown_Unirrigated,1730
2023-24,Sambalpur,URBAN,,Urban,Net_Area_Sown_Total,2141
2023-24,Sambalpur,URBAN,,Urban,Total_Area_under_Survey,30951
2023-24,Subarnapur,Tarabha,30,Block,Forest,546
2023-24,Subarnapur,Tarabha,30,Block,Land_put_to_Non_Agricultural_use,5108
2023-24,Subarnapur,Tarabha,30,Block,Barren_&_Non_Cultivable_land,373
2023-24,Subarnapur,Tarabha,30,Block,Permanent_Pastures_&_other_grazing_land,1814
2023-24,Subarnapur,Tarabha,30,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,11
2023-24,Subarnapur,Tarabha,30,Block,Cultivable_Waste,594
2023-24,Subarnapur,Tarabha,30,Block,Old_Fallows,2077
2023-24,Subarnapur,Tarabha,30,Block,Current_Fallows,2940
2023-24,Subarnapur,Tarabha,30,Block,Net_Area_Sown_Irrigated,3
2023-24,Subarnapur,Tarabha,30,Block,Net_Area_Sown_Unirrigated,16070
2023-24,Subarnapur,Tarabha,30,Block,Net_Area_Sown_Total,16073
2023-24,Subarnapur,Tarabha,30,Block,Total_Area_under_Survey,29536
2023-24,Subarnapur,Dunguripalli,35,Block,Forest,777
2023-24,Subarnapur,Dunguripalli,35,Block,Land_put_to_Non_Agricultural_use,3846
2023-24,Subarnapur,Dunguripalli,35,Block,Barren_&_Non_Cultivable_land,917
2023-24,Subarnapur,Dunguripalli,35,Block,Permanent_Pastures_&_other_grazing_land,1344
2023-24,Subarnapur,Dunguripalli,35,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,0
2023-24,Subarnapur,Dunguripalli,35,Block,Cultivable_Waste,1642
2023-24,Subarnapur,Dunguripalli,35,Block,Old_Fallows,1952
2023-24,Subarnapur,Dunguripalli,35,Block,Current_Fallows,1181
2023-24,Subarnapur,Dunguripalli,35,Block,Net_Area_Sown_Irrigated,17938
2023-24,Subarnapur,Dunguripalli,35,Block,Net_Area_Sown_Unirrigated,0
2023-24,Subarnapur,Dunguripalli,35,Block,Net_Area_Sown_Total,17938
2023-24,Subarnapur,Dunguripalli,35,Block,Total_Area_under_Survey,29597
2023-24,Subarnapur,Binika,36,Block,Forest,1085
2023-24,Subarnapur,Binika,36,Block,Land_put_to_Non_Agricultural_use,3496
2023-24,Subarnapur,Binika,36,Block,Barren_&_Non_Cultivable_land,909
2023-24,Subarnapur,Binika,36,Block,Permanent_Pastures_&_other_grazing_land,1264
2023-24,Subarnapur,Binika,36,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,11
2023-24,Subarnapur,Binika,36,Block,Cultivable_Waste,737
2023-24,Subarnapur,Binika,36,Block,Old_Fallows,877
2023-24,Subarnapur,Binika,36,Block,Current_Fallows,1364
2023-24,Subarnapur,Binika,36,Block,Net_Area_Sown_Irrigated,16840
2023-24,Subarnapur,Binika,36,Block,Net_Area_Sown_Unirrigated,0
2023-24,Subarnapur,Binika,36,Block,Net_Area_Sown_Total,16840
2023-24,Subarnapur,Binika,36,Block,Total_Area_under_Survey,26583
2023-24,Subarnapur,Subarnapur,37,Block,Forest,2272
2023-24,Subarnapur,Subarnapur,37,Block,Land_put_to_Non_Agricultural_use,5226
2023-24,Subarnapur,Subarnapur,37,Block,Barren_&_Non_Cultivable_land,1323
2023-24,Subarnapur,Subarnapur,37,Block,Permanent_Pastures_&_other_grazing_land,1676
2023-24,Subarnapur,Subarnapur,37,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,2
2023-24,Subarnapur,Subarnapur,37,Block,Cultivable_Waste,1493
2023-24,Subarnapur,Subarnapur,37,Block,Old_Fallows,1441
2023-24,Subarnapur,Subarnapur,37,Block,Current_Fallows,1222
2023-24,Subarnapur,Subarnapur,37,Block,Net_Area_Sown_Irrigated,4
2023-24,Subarnapur,Subarnapur,37,Block,Net_Area_Sown_Unirrigated,15913
2023-24,Subarnapur,Subarnapur,37,Block,Net_Area_Sown_Total,15917
2023-24,Subarnapur,Subarnapur,37,Block,Total_Area_under_Survey,30572
2023-24,Subarnapur,Biramaharajapur,38,Block,Forest,5228
2023-24,Subarnapur,Biramaharajapur,38,Block,Land_put_to_Non_Agricultural_use,4081
2023-24,Subarnapur,Biramaharajapur,38,Block,Barren_&_Non_Cultivable_land,177
2023-24,Subarnapur,Biramaharajapur,38,Block,Permanent_Pastures_&_other_grazing_land,1804
2023-24,Subarnapur,Biramaharajapur,38,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,26
2023-24,Subarnapur,Biramaharajapur,38,Block,Cultivable_Waste,1276
2023-24,Subarnapur,Biramaharajapur,38,Block,Old_Fallows,2062
2023-24,Subarnapur,Biramaharajapur,38,Block,Current_Fallows,1694
2023-24,Subarnapur,Biramaharajapur,38,Block,Net_Area_Sown_Irrigated,3494
2023-24,Subarnapur,Biramaharajapur,38,Block,Net_Area_Sown_Unirrigated,14429
2023-24,Subarnapur,Biramaharajapur,38,Block,Net_Area_Sown_Total,17923
2023-24,Subarnapur,Biramaharajapur,38,Block,Total_Area_under_Survey,34271
2023-24,Subarnapur,Ullunda,39,Block,Forest,1741
2023-24,Subarnapur,Ullunda,39,Block,Land_put_to_Non_Agricultural_use,4197
2023-24,Subarnapur,Ullunda,39,Block,Barren_&_Non_Cultivable_land,13
2023-24,Subarnapur,Ullunda,39,Block,Permanent_Pastures_&_other_grazing_land,1592
2023-24,Subarnapur,Ullunda,39,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,55
2023-24,Subarnapur,Ullunda,39,Block,Cultivable_Waste,1587
2023-24,Subarnapur,Ullunda,39,Block,Old_Fallows,1607
2023-24,Subarnapur,Ullunda,39,Block,Current_Fallows,1315
2023-24,Subarnapur,Ullunda,39,Block,Net_Area_Sown_Irrigated,7675
2023-24,Subarnapur,Ullunda,39,Block,Net_Area_Sown_Unirrigated,12538
2023-24,Subarnapur,Ullunda,39,Block,Net_Area_Sown_Total,20213
2023-24,Subarnapur,Ullunda,39,Block,Total_Area_under_Survey,32320
2023-24,Subarnapur,URBAN,,Urban,Forest,315
2023-24,Subarnapur,URBAN,,Urban,Land_put_to_Non_Agricultural_use,701
2023-24,Subarnapur,URBAN,,Urban,Barren_&_Non_Cultivable_land,100
2023-24,Subarnapur,URBAN,,Urban,Permanent_Pastures_&_other_grazing_land,257
2023-24,Subarnapur,URBAN,,Urban,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,2
2023-24,Subarnapur,URBAN,,Urban,Cultivable_Waste,198
2023-24,Subarnapur,URBAN,,Urban,Old_Fallows,271
2023-24,Subarnapur,URBAN,,Urban,Current_Fallows,263
2023-24,Subarnapur,URBAN,,Urban,Net_Area_Sown_Irrigated,752
2023-24,Subarnapur,URBAN,,Urban,Net_Area_Sown_Unirrigated,883
2023-24,Subarnapur,URBAN,,Urban,Net_Area_Sown_Total,1635
2023-24,Subarnapur,URBAN,,Urban,Total_Area_under_Survey,3742
2023-24,Sundargarh,Hemagiri,298,Block,Forest,17094
2023-24,Sundargarh,Hemagiri,298,Block,Land_put_to_Non_Agricultural_use,13538
2023-24,Sundargarh,Hemagiri,298,Block,Barren_&_Non_Cultivable_land,1455
2023-24,Sundargarh,Hemagiri,298,Block,Permanent_Pastures_&_other_grazing_land,2982
2023-24,Sundargarh,Hemagiri,298,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,78
2023-24,Sundargarh,Hemagiri,298,Block,Cultivable_Waste,1676
2023-24,Sundargarh,Hemagiri,298,Block,Old_Fallows,3266
2023-24,Sundargarh,Hemagiri,298,Block,Current_Fallows,7764
2023-24,Sundargarh,Hemagiri,298,Block,Net_Area_Sown_Irrigated,253
2023-24,Sundargarh,Hemagiri,298,Block,Net_Area_Sown_Unirrigated,7102
2023-24,Sundargarh,Hemagiri,298,Block,Net_Area_Sown_Total,7355
2023-24,Sundargarh,Hemagiri,298,Block,Total_Area_under_Survey,55208
2023-24,Sundargarh,Lephripada,299,Block,Forest,7007
2023-24,Sundargarh,Lephripada,299,Block,Land_put_to_Non_Agricultural_use,2092
2023-24,Sundargarh,Lephripada,299,Block,Barren_&_Non_Cultivable_land,881
2023-24,Sundargarh,Lephripada,299,Block,Permanent_Pastures_&_other_grazing_land,2956
2023-24,Sundargarh,Lephripada,299,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,328
2023-24,Sundargarh,Lephripada,299,Block,Cultivable_Waste,1474
2023-24,Sundargarh,Lephripada,299,Block,Old_Fallows,1902
2023-24,Sundargarh,Lephripada,299,Block,Current_Fallows,2932
2023-24,Sundargarh,Lephripada,299,Block,Net_Area_Sown_Irrigated,1904
2023-24,Sundargarh,Lephripada,299,Block,Net_Area_Sown_Unirrigated,18629
2023-24,Sundargarh,Lephripada,299,Block,Net_Area_Sown_Total,20533
2023-24,Sundargarh,Lephripada,299,Block,Total_Area_under_Survey,40105
2023-24,Sundargarh,Tangarpalli,300,Block,Forest,2883
2023-24,Sundargarh,Tangarpalli,300,Block,Land_put_to_Non_Agricultural_use,2910
2023-24,Sundargarh,Tangarpalli,300,Block,Barren_&_Non_Cultivable_land,361
2023-24,Sundargarh,Tangarpalli,300,Block,Permanent_Pastures_&_other_grazing_land,1649
2023-24,Sundargarh,Tangarpalli,300,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,114
2023-24,Sundargarh,Tangarpalli,300,Block,Cultivable_Waste,1091
2023-24,Sundargarh,Tangarpalli,300,Block,Old_Fallows,2067
2023-24,Sundargarh,Tangarpalli,300,Block,Current_Fallows,1593
2023-24,Sundargarh,Tangarpalli,300,Block,Net_Area_Sown_Irrigated,867
2023-24,Sundargarh,Tangarpalli,300,Block,Net_Area_Sown_Unirrigated,12055
2023-24,Sundargarh,Tangarpalli,300,Block,Net_Area_Sown_Total,12922
2023-24,Sundargarh,Tangarpalli,300,Block,Total_Area_under_Survey,25590
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Forest,9971
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Land_put_to_Non_Agricultural_use,3796
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Barren_&_Non_Cultivable_land,613
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Permanent_Pastures_&_other_grazing_land,2123
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,189
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Cultivable_Waste,1348
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Old_Fallows,2418
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Current_Fallows,3358
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Net_Area_Sown_Irrigated,328
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Net_Area_Sown_Unirrigated,12010
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Net_Area_Sown_Total,12338
2023-24,Sundargarh,Sundargarh-Sadar,301,Block,Total_Area_under_Survey,36154
2023-24,Sundargarh,Sabadega,302,Block,Forest,5168
2023-24,Sundargarh,Sabadega,302,Block,Land_put_to_Non_Agricultural_use,5709
2023-24,Sundargarh,Sabadega,302,Block,Barren_&_Non_Cultivable_land,792
2023-24,Sundargarh,Sabadega,302,Block,Permanent_Pastures_&_other_grazing_land,1284
2023-24,Sundargarh,Sabadega,302,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,169
2023-24,Sundargarh,Sabadega,302,Block,Cultivable_Waste,2564
2023-24,Sundargarh,Sabadega,302,Block,Old_Fallows,1881
2023-24,Sundargarh,Sabadega,302,Block,Current_Fallows,1913
2023-24,Sundargarh,Sabadega,302,Block,Net_Area_Sown_Irrigated,1502
2023-24,Sundargarh,Sabadega,302,Block,Net_Area_Sown_Unirrigated,13126
2023-24,Sundargarh,Sabadega,302,Block,Net_Area_Sown_Total,14628
2023-24,Sundargarh,Sabadega,302,Block,Total_Area_under_Survey,34108
2023-24,Sundargarh,Balisankara,303,Block,Forest,7116
2023-24,Sundargarh,Balisankara,303,Block,Land_put_to_Non_Agricultural_use,4981
2023-24,Sundargarh,Balisankara,303,Block,Barren_&_Non_Cultivable_land,2214
2023-24,Sundargarh,Balisankara,303,Block,Permanent_Pastures_&_other_grazing_land,3886
2023-24,Sundargarh,Balisankara,303,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,32
2023-24,Sundargarh,Balisankara,303,Block,Cultivable_Waste,5752
2023-24,Sundargarh,Balisankara,303,Block,Old_Fallows,3996
2023-24,Sundargarh,Balisankara,303,Block,Current_Fallows,2657
2023-24,Sundargarh,Balisankara,303,Block,Net_Area_Sown_Irrigated,184
2023-24,Sundargarh,Balisankara,303,Block,Net_Area_Sown_Unirrigated,13397
2023-24,Sundargarh,Balisankara,303,Block,Net_Area_Sown_Total,13581
2023-24,Sundargarh,Balisankara,303,Block,Total_Area_under_Survey,44215
2023-24,Sundargarh,Badagaon,304,Block,Forest,10305
2023-24,Sundargarh,Badagaon,304,Block,Land_put_to_Non_Agricultural_use,2637
2023-24,Sundargarh,Badagaon,304,Block,Barren_&_Non_Cultivable_land,892
2023-24,Sundargarh,Badagaon,304,Block,Permanent_Pastures_&_other_grazing_land,2121
2023-24,Sundargarh,Badagaon,304,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,247
2023-24,Sundargarh,Badagaon,304,Block,Cultivable_Waste,2943
2023-24,Sundargarh,Badagaon,304,Block,Old_Fallows,5461
2023-24,Sundargarh,Badagaon,304,Block,Current_Fallows,5197
2023-24,Sundargarh,Badagaon,304,Block,Net_Area_Sown_Irrigated,666
2023-24,Sundargarh,Badagaon,304,Block,Net_Area_Sown_Unirrigated,5207
2023-24,Sundargarh,Badagaon,304,Block,Net_Area_Sown_Total,5873
2023-24,Sundargarh,Badagaon,304,Block,Total_Area_under_Survey,35676
2023-24,Sundargarh,Kutura,305,Block,Forest,1596
2023-24,Sundargarh,Kutura,305,Block,Land_put_to_Non_Agricultural_use,3266
2023-24,Sundargarh,Kutura,305,Block,Barren_&_Non_Cultivable_land,2762
2023-24,Sundargarh,Kutura,305,Block,Permanent_Pastures_&_other_grazing_land,1418
2023-24,Sundargarh,Kutura,305,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,34
2023-24,Sundargarh,Kutura,305,Block,Cultivable_Waste,2323
2023-24,Sundargarh,Kutura,305,Block,Old_Fallows,1670
2023-24,Sundargarh,Kutura,305,Block,Current_Fallows,10248
2023-24,Sundargarh,Kutura,305,Block,Net_Area_Sown_Irrigated,743
2023-24,Sundargarh,Kutura,305,Block,Net_Area_Sown_Unirrigated,7545
2023-24,Sundargarh,Kutura,305,Block,Net_Area_Sown_Total,8288
2023-24,Sundargarh,Kutura,305,Block,Total_Area_under_Survey,31605
2023-24,Sundargarh,Rajgangpur,306,Block,Forest,4623
2023-24,Sundargarh,Rajgangpur,306,Block,Land_put_to_Non_Agricultural_use,4833
2023-24,Sundargarh,Rajgangpur,306,Block,Barren_&_Non_Cultivable_land,583
2023-24,Sundargarh,Rajgangpur,306,Block,Permanent_Pastures_&_other_grazing_land,2409
2023-24,Sundargarh,Rajgangpur,306,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,59
2023-24,Sundargarh,Rajgangpur,306,Block,Cultivable_Waste,4092
2023-24,Sundargarh,Rajgangpur,306,Block,Old_Fallows,4376
2023-24,Sundargarh,Rajgangpur,306,Block,Current_Fallows,5040
2023-24,Sundargarh,Rajgangpur,306,Block,Net_Area_Sown_Irrigated,1514
2023-24,Sundargarh,Rajgangpur,306,Block,Net_Area_Sown_Unirrigated,11603
2023-24,Sundargarh,Rajgangpur,306,Block,Net_Area_Sown_Total,13117
2023-24,Sundargarh,Rajgangpur,306,Block,Total_Area_under_Survey,39132
2023-24,Sundargarh,Gurundia,307,Block,Forest,23782
2023-24,Sundargarh,Gurundia,307,Block,Land_put_to_Non_Agricultural_use,3542
2023-24,Sundargarh,Gurundia,307,Block,Barren_&_Non_Cultivable_land,5534
2023-24,Sundargarh,Gurundia,307,Block,Permanent_Pastures_&_other_grazing_land,1930
2023-24,Sundargarh,Gurundia,307,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,51
2023-24,Sundargarh,Gurundia,307,Block,Cultivable_Waste,2181
2023-24,Sundargarh,Gurundia,307,Block,Old_Fallows,1842
2023-24,Sundargarh,Gurundia,307,Block,Current_Fallows,3714
2023-24,Sundargarh,Gurundia,307,Block,Net_Area_Sown_Irrigated,1000
2023-24,Sundargarh,Gurundia,307,Block,Net_Area_Sown_Unirrigated,13748
2023-24,Sundargarh,Gurundia,307,Block,Net_Area_Sown_Total,14748
2023-24,Sundargarh,Gurundia,307,Block,Total_Area_under_Survey,57324
2023-24,Sundargarh,Bonei,308,Block,Forest,8316
2023-24,Sundargarh,Bonei,308,Block,Land_put_to_Non_Agricultural_use,3920
2023-24,Sundargarh,Bonei,308,Block,Barren_&_Non_Cultivable_land,1970
2023-24,Sundargarh,Bonei,308,Block,Permanent_Pastures_&_other_grazing_land,1747
2023-24,Sundargarh,Bonei,308,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,81
2023-24,Sundargarh,Bonei,308,Block,Cultivable_Waste,2131
2023-24,Sundargarh,Bonei,308,Block,Old_Fallows,2322
2023-24,Sundargarh,Bonei,308,Block,Current_Fallows,5223
2023-24,Sundargarh,Bonei,308,Block,Net_Area_Sown_Irrigated,966
2023-24,Sundargarh,Bonei,308,Block,Net_Area_Sown_Unirrigated,6110
2023-24,Sundargarh,Bonei,308,Block,Net_Area_Sown_Total,7076
2023-24,Sundargarh,Bonei,308,Block,Total_Area_under_Survey,32786
2023-24,Sundargarh,Lahunipada,309,Block,Forest,10390
2023-24,Sundargarh,Lahunipada,309,Block,Land_put_to_Non_Agricultural_use,3037
2023-24,Sundargarh,Lahunipada,309,Block,Barren_&_Non_Cultivable_land,33503
2023-24,Sundargarh,Lahunipada,309,Block,Permanent_Pastures_&_other_grazing_land,1467
2023-24,Sundargarh,Lahunipada,309,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,144
2023-24,Sundargarh,Lahunipada,309,Block,Cultivable_Waste,2445
2023-24,Sundargarh,Lahunipada,309,Block,Old_Fallows,2921
2023-24,Sundargarh,Lahunipada,309,Block,Current_Fallows,4523
2023-24,Sundargarh,Lahunipada,309,Block,Net_Area_Sown_Irrigated,2089
2023-24,Sundargarh,Lahunipada,309,Block,Net_Area_Sown_Unirrigated,8246
2023-24,Sundargarh,Lahunipada,309,Block,Net_Area_Sown_Total,10335
2023-24,Sundargarh,Lahunipada,309,Block,Total_Area_under_Survey,68765
2023-24,Sundargarh,Lathikata,310,Block,Forest,8378
2023-24,Sundargarh,Lathikata,310,Block,Land_put_to_Non_Agricultural_use,5350
2023-24,Sundargarh,Lathikata,310,Block,Barren_&_Non_Cultivable_land,12
2023-24,Sundargarh,Lathikata,310,Block,Permanent_Pastures_&_other_grazing_land,1355
2023-24,Sundargarh,Lathikata,310,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,16
2023-24,Sundargarh,Lathikata,310,Block,Cultivable_Waste,276
2023-24,Sundargarh,Lathikata,310,Block,Old_Fallows,820
2023-24,Sundargarh,Lathikata,310,Block,Current_Fallows,1377
2023-24,Sundargarh,Lathikata,310,Block,Net_Area_Sown_Irrigated,1253
2023-24,Sundargarh,Lathikata,310,Block,Net_Area_Sown_Unirrigated,13121
2023-24,Sundargarh,Lathikata,310,Block,Net_Area_Sown_Total,14374
2023-24,Sundargarh,Lathikata,310,Block,Total_Area_under_Survey,31958
2023-24,Sundargarh,Kuanramunda,311,Block,Forest,10821
2023-24,Sundargarh,Kuanramunda,311,Block,Land_put_to_Non_Agricultural_use,7554
2023-24,Sundargarh,Kuanramunda,311,Block,Barren_&_Non_Cultivable_land,3795
2023-24,Sundargarh,Kuanramunda,311,Block,Permanent_Pastures_&_other_grazing_land,2966
2023-24,Sundargarh,Kuanramunda,311,Block,Land_under_misc_tree_crop_&_groves_not_included_in_net_area_sown,192
2023-24,Sundargarh,Kuanramunda,311,Block,Cultivable_Waste,5298
2023-24,Sundargarh,Kuanramunda,311,Block,Old_Fallows,3362
2023-24,Sundargarh,Kuanramunda,311,Block,Current_Fallows,3711
2023-24,Sundargarh,Kuanramunda,311,Block,Net_Area_Sown_Irrigated,279
2023-24,Sundargarh,Kuanramunda,311,Block,Net_Area_Sown_Unirrigated,12596
2023-24,Sundargarh,Kuanramunda,311,Block,Net_Area_Sown_Total,12875
2023-24,Sundargarh,Kuanramunda,311,Block,Total_Area_under_Survey,50574
